Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
French Polynesia,PYF,Arable land (% of land area),AG.LND.ARBL.ZS,,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.864304235,0.864304235,0.864304235,0.864304235,0.864304235,0.864304235,0.864304235,0.864304235,0.864304235,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,
Qatar,QAT,Arable land (% of land area),AG.LND.ARBL.ZS,,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.172265289,0.172265289,0.172265289,0.172265289,0.086132644,0.172265289,0.344530577,0.430663221,0.516795866,0.60292851,0.689061154,0.689061154,0.689061154,0.775193798,0.775193798,0.775193798,0.861326443,0.775193798,1.033591731,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.145564169,1.093884582,1.136950904,1.05081826,1.033591731,1.093884582,1.154177433,1.214470284,1.2833764,1.320413437,1.38501292,1.417743325,1.472868217,1.610095735,1.610095735,1.592689295,1.653611836,1.82767624,1.82767624,1.82767624,
Romania,ROU,Arable land (% of land area),AG.LND.ARBL.ZS,,42.7758965,43.07545368,42.7758965,42.66301988,42.60658158,42.53277763,42.54146045,42.53277763,42.41990102,42.2549275,42.23322046,42.16809933,41.92932187,42.12468525,42.28965877,42.37214552,42.4633151,42.55882608,42.6196058,42.69340974,42.75853087,42.84970044,42.99730833,43.13189199,43.3489624,43.43579057,43.7613962,43.87861422,41.2382821,41.20340092,41.065981,40.77834917,40.70862024,40.69103743,40.68586867,40.68055071,40.71798893,40.61588048,40.6445993,40.83844848,40.79491533,40.78827163,40.77843009,38.76086957,39.06861466,38.86859727,37.73543869,37.9338843,38.20307746,39.75657466,39.07981057,38.24884793,38.02112768,38.15194715,38.15194715,37.30006954,37.13056328,37.75208623,38.96905424,38.74739221,
Russian Federation,RUS,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.054203948,7.905320215,7.839534397,7.784652695,7.694731212,7.782448492,7.699755209,7.625769518,7.592419179,7.561457446,7.537113255,7.481786804,7.45646084,7.43410663,7.423124314,7.423124314,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,
Rwanda,RWA,Arable land (% of land area),AG.LND.ARBL.ZS,,19.65950547,19.86218079,20.0648561,20.26753141,20.47020673,20.67288204,20.87555736,21.11876773,21.40251317,21.1593028,22.69963518,25.17227402,24.72638833,27.07742197,27.8070531,28.37454398,28.98256992,29.59059587,30.19862181,30.80664775,31.41467369,32.02269964,32.63072558,33.23875152,33.52249696,33.8062424,34.1305229,34.41426834,34.4548034,35.67085529,35.67085529,35.67085529,34.4548034,28.37454398,28.37454398,30.40129712,32.42805026,33.23875152,35.10336441,36.48155655,40.53506283,45.23713012,44.34535874,45.0295906,43.89541954,44.70814755,45.19173085,45.29550061,45.35346575,45.55816782,46.26834212,46.64491285,47.9327118,46.59505472,46.68423186,46.68423186,46.68423186,46.68423186,46.68423186,46.68423186,
South Asia,SAS,Arable land (% of land area),AG.LND.ARBL.ZS,,42.92431186,43.13941048,43.3681097,43.53654783,43.85124465,43.97867176,44.25214832,44.24817276,43.9217585,44.11656086,43.87656268,44.05734596,44.44276588,44.40154561,44.53776079,44.52583412,44.5760517,44.9420123,44.94577862,45.04893389,44.86354733,45.33948443,44.79474925,45.22549053,45.12015916,44.76918013,44.97687167,44.69159397,44.9243943,44.76340511,44.704525,44.466682,44.46255997,44.47473744,44.38134393,44.2053903,44.44496132,44.4508914,44.336334,44.30031241,44.21880598,44.21314873,44.08764141,43.87200277,43.78166431,43.62242968,43.42770943,43.29853172,43.26939704,43.06639751,43.20207288,43.12940387,43.15560412,43.14883397,43.14935652,43.25388242,43.20481821,43.1408934,43.02555426,43.1250527,
Saudi Arabia,SAU,Arable land (% of land area),AG.LND.ARBL.ZS,,0.530309021,0.539612688,0.548916355,0.558220022,0.567523689,0.576827357,0.586131024,0.600086524,0.614042025,0.632649359,0.651256693,0.67451586,0.697775028,0.725686029,0.75359703,0.781508031,0.809419033,0.8326782,0.855937368,0.879196535,0.902455703,0.925714871,1.023403374,1.093180877,1.186217548,1.25599505,1.349031721,1.418809224,1.488586726,1.576971563,1.664891217,1.697919235,1.708153269,1.705827352,1.700245152,1.696058501,1.692802218,1.691871851,1.671868967,1.6709386,1.674660067,1.674660067,1.674660067,1.628141732,1.628141732,1.604882564,1.603021831,1.553247212,1.486725993,1.479283059,1.469514209,1.449976508,1.427182524,1.595578897,1.623489899,1.617442515,1.599285525,1.595772832,1.595772832,1.595772832,
Sudan,SDN,Arable land (% of land area),AG.LND.ARBL.ZS,,4.53493266,4.577020202,4.619107744,4.65993266,4.702020202,4.743265993,4.785353535,4.826178451,4.868265993,4.909511785,4.950757576,4.992003367,5.032828283,5.056818182,5.098905724,5.138888889,5.18013468,5.196127946,5.195707071,5.202020202,5.214646465,5.23989899,5.260942761,5.281986532,5.303030303,5.324074074,5.345117845,5.361952862,5.366161616,5.387205387,5.408249158,5.429292929,6.152356902,6.313131313,6.800084175,7.016835017,6.986531987,6.944444444,6.893939394,6.832070707,6.892255892,6.952441077,7.597643098,7.583754209,7.891414141,7.891414141,8.100589226,8.131734007,8.374915825,8.366035354,8.366035354,10.62995717,10.6209636,10.61197002,10.74950749,10.9127409,11.0759743,11.23920771,11.23920771,11.23920771,
Senegal,SEN,Arable land (% of land area),AG.LND.ARBL.ZS,,15.23398951,15.23398951,15.75338908,15.75338908,16.26759466,16.26759466,16.78699423,17.66477951,16.55326443,16.35069859,16.77141225,16.77141225,17.03111203,17.29081182,17.28561783,17.27522983,16.22604269,16.2208487,16.2156547,16.21046071,16.20526671,16.19487872,16.18449073,16.17410274,16.15332675,16.13774477,16.12216278,16.09099881,16.07022282,16.05983483,15.44174934,15.81052304,16.00789487,16.50651846,15.98192489,16.7090843,15.25995949,13.94587856,17.69594349,17.25445385,16.0961928,15.84168701,15.22879551,15.51446528,16.23643069,14.73017192,14.80288786,18.80226458,19.89300369,19.73718382,17.14018595,17.14018595,16.62078637,16.62078637,16.62078637,16.62078637,16.62078637,16.62078637,16.62078637,16.62078637,
Singapore,SGP,Arable land (% of land area),AG.LND.ARBL.ZS,,4.47761194,5.970149254,5.970149254,5.970149254,5.970149254,5.970149254,5.970149254,4.47761194,4.47761194,5.970149254,2.985074627,4.47761194,4.47761194,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.481481481,0.873362445,1.015965167,0.957910015,0.936599424,1.007194245,0.857142857,0.857142857,0.911680912,0.894886364,0.892351275,0.806223479,0.789844852,0.789844852,0.789844852,0.786516854,0.784313725,0.782122905,0.77994429,
Solomon Islands,SLB,Arable land (% of land area),AG.LND.ARBL.ZS,,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.392997499,0.428724544,0.428724544,0.428724544,0.428724544,0.46445159,0.46445159,0.46445159,0.46445159,0.46445159,0.357270454,0.357270454,0.392997499,0.392997499,0.392997499,0.392997499,0.392997499,0.392997499,0.428724544,0.428724544,0.428724544,0.46445159,0.500178635,0.500178635,0.535905681,0.535905681,0.571632726,0.571632726,0.571632726,0.571632726,0.571632726,0.607359771,0.643086817,0.678813862,0.678813862,0.714540907,0.714540907,0.714540907,0.714540907,0.714540907,0.714540907,0.714540907,0.714540907,0.714540907,
Sierra Leone,SLE,Arable land (% of land area),AG.LND.ARBL.ZS,,4.918259906,4.987531172,5.056802438,5.126073705,5.195344971,5.264616237,5.333887503,5.40315877,5.472430036,5.541701302,5.610972569,5.680243835,5.749515101,5.818786367,5.888057634,5.9573289,6.026600166,6.095871433,6.165142699,6.234413965,6.303685231,6.372956498,6.442227764,6.51149903,6.580770296,6.650041563,6.719312829,6.733167082,6.733167082,6.733167082,6.733167082,6.733167082,6.733167082,6.719312829,6.719312829,6.719312829,6.705458576,6.705458576,6.705458576,6.788584095,9.441950679,12.6084788,17.13313937,19.91867553,20.39373788,23.41202549,17.78498199,19.01122195,20.24064838,21.89498476,22.89595456,20.3886118,21.94028817,21.94513716,21.94513716,21.94513716,21.94513716,21.94513716,21.94513716,21.94513716,
El Salvador,SLV,Arable land (% of land area),AG.LND.ARBL.ZS,,23.40527578,23.40527578,23.40527578,23.26139089,23.02158273,22.54196643,22.06235012,21.96642686,21.82254197,21.58273381,23.40527578,23.40527578,23.40527578,23.40527578,23.40527578,22.92471042,22.92471042,24.85521236,27.02702703,26.93050193,24.9034749,23.11776062,22.68339768,23.16602317,24.13127413,25.0965251,25.0965251,26.06177606,26.06177606,26.54440154,27.26833977,28.37837838,28.28185328,28.18532819,28.08880309,27.26833977,27.26833977,28.95752896,30.45366795,30.26544402,30.07722008,29.88899614,29.7007722,29.51254826,29.32432432,29.15057915,30.42953668,30.83011583,31.23069498,31.63127413,32.03185328,32.43243243,32.83301158,33.23359073,33.63416988,34.03474903,34.43532819,34.7972973,34.7972973,34.7972973,
San Marino,SMR,Arable land (% of land area),AG.LND.ARBL.ZS,,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,33.08333333,33.08333333,33.08333333,33.08333333,33.08333333,33.08333333,
Somalia,SOM,Arable land (% of land area),AG.LND.ARBL.ZS,,1.420282462,1.428252622,1.436222782,1.444192942,1.452163101,1.460133261,1.468103421,1.476073581,1.48404374,1.4920139,1.49998406,1.507954219,1.515924379,1.522300507,1.530270667,1.538240826,1.544616954,1.552587114,1.560557274,1.568527433,1.576497593,1.584467753,1.592437912,1.600408072,1.608378232,1.616348392,1.622724519,1.627506615,1.627506615,1.629100647,1.629100647,1.630694679,1.632288711,1.641852903,1.649823062,1.65619919,1.662575318,1.662575318,1.662575318,1.662575318,1.665763382,1.912838333,1.992539931,2.151943125,2.151943125,1.817196417,1.594031944,1.753435139,1.753435139,1.753435139,1.594031944,1.594031944,1.753435139,1.753435139,1.753435139,1.753435139,1.753435139,1.753435139,1.753435139,1.753435139,
Serbia,SRB,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.67871027,29.91996341,30.4196204,29.88451864,30.34873085,30.17951063,29.29453464,29.61696776,29.79304825,29.62497142,29.705008,29.67070661,29.53350103,29.48776584,29.77361079,
Sub-Saharan Africa (excluding high income),SSA,Arable land (% of land area),AG.LND.ARBL.ZS,,5.576679233,5.644022281,5.810969309,5.886681917,6.016713883,6.031591265,6.048458677,6.11201601,6.382155424,6.273738574,6.247194534,6.098807714,6.316271449,6.122622408,6.126240535,6.159310031,5.932819976,5.918973977,5.879934188,5.970758859,5.82586281,5.889842334,5.920032539,6.084956593,6.269908652,6.499913134,6.499235654,6.551952072,6.590272038,6.647773159,6.78153313,6.854870347,6.992695198,7.071918024,7.269022381,7.383177772,7.430389664,7.452687227,7.562252691,7.551734813,7.528087371,7.640073132,7.909548874,7.908431282,8.093158824,8.154455262,8.267840244,8.389270276,8.399228717,8.577958993,8.754051472,8.981458364,9.083356482,9.12268014,9.140729729,9.210386419,9.26771108,9.303494183,9.304846434,9.321464,
South Sudan,SSD,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.207289573,4.14037156,4.075036001,4.016030257,3.96018942,3.904348583,3.792666909,3.789502002,3.789502002,
Sub-Saharan Africa,SSF,Arable land (% of land area),AG.LND.ARBL.ZS,,5.576612959,5.643954696,5.810898472,5.886609605,6.016639039,6.031516131,6.048383214,6.11193931,6.382073462,6.273658723,6.2471152,6.09873127,6.31619077,6.1225455,6.126163555,6.159232406,5.932746763,5.918901034,5.879862005,5.970684908,5.82579168,5.889769958,5.919959576,6.084880417,6.269828873,6.499828876,6.499151409,6.5518668,6.59018602,6.647686021,6.781443386,6.854779175,6.992601342,7.071822624,7.268923142,7.38307631,7.430287283,7.452584411,7.562147741,7.551630068,7.527983087,7.639966667,7.90943716,7.908320288,8.093044255,8.154339506,8.267722294,8.389149975,8.399108224,8.577830837,8.753887722,8.981291293,9.083187868,9.122510769,9.140560011,9.210215359,9.267538916,9.30332133,9.304673555,9.321290801,
Small states,SST,Arable land (% of land area),AG.LND.ARBL.ZS,,1.531209251,1.540593161,1.543449133,1.551609055,1.552833043,1.565072925,1.579352788,1.582616756,1.586288721,1.597508613,1.604240548,1.616072434,1.631168289,1.607626915,1.584321443,1.603332974,1.59680541,1.637602687,1.651963328,1.64692414,1.642436274,1.653982328,1.652472773,1.672953758,1.671974587,1.654757504,1.68152558,1.698330596,1.692777882,1.713785172,1.684790454,2.07678038,2.136179836,2.134322341,2.110723945,2.11108168,2.094678162,2.054961632,2.067578795,2.115454879,1.995553646,1.952464768,1.915357224,1.924931764,1.946229388,1.954131692,1.955724074,2.005474261,2.03833023,2.047097652,2.064317589,2.031941331,1.959774279,2.028269235,1.972392665,2.024791819,2.04461516,2.054276106,1.93740427,2.125307976,
Sao Tome and Principe,STP,Arable land (% of land area),AG.LND.ARBL.ZS,,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,3.125,4.166666667,4.166666667,5.208333333,5.208333333,6.25,6.25,7.291666667,7.291666667,7.291666667,7.291666667,7.291666667,7.291666667,7.291666667,7.291666667,7.291666667,6.25,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,
Suriname,SUR,Arable land (% of land area),AG.LND.ARBL.ZS,,0.179487179,0.185897436,0.185897436,0.205128205,0.205128205,0.198717949,0.192307692,0.192307692,0.192307692,0.192307692,0.211538462,0.211538462,0.224358974,0.224358974,0.224358974,0.224358974,0.230769231,0.230769231,0.237179487,0.256410256,0.275641026,0.294871795,0.307692308,0.320512821,0.333333333,0.346153846,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.365384615,0.288461538,0.352564103,0.33974359,0.314102564,0.314102564,0.294871795,0.301282051,0.371794872,0.352564103,0.371794872,0.333333333,0.384615385,0.416666667,0.416666667,0.416666667,0.397435897,0.397435897,0.397435897,0.397435897,
Slovak Republic,SVK,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.47401247,32.45322245,32.37006237,32.28690229,32.22453222,32.16216216,31.995842,31.76715177,29.97920998,29.31392931,29.37019331,28.96049896,28.91891892,28.64864865,28.62785863,28.73180873,28.73778332,28.94512487,28.93029446,28.95316919,28.31475628,28.26955075,28.07703507,28.01580699,27.93261231,28.03660566,28.05740433,27.99500832,
Slovenia,SVN,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.930486594,9.930486594,9.731876862,9.731876862,9.483614697,8.589870904,8.540218471,8.490566038,8.589870904,8.589870904,8.341608739,8.589870904,8.738828203,8.738828203,8.838133069,8.68917577,9.103950125,9.145826922,9.162521964,9.150699891,9.118571209,9.183714002,9.138033764,9.146783434,9.148048853,9.136909639,9.027432908,9.000119187,8.990186925,
Sweden,SWE,Arable land (% of land area),AG.LND.ARBL.ZS,,8.712629778,8.553057804,8.084161696,7.990873465,7.760107841,7.632450262,7.600535867,7.431144079,7.490062962,7.485153055,7.480243148,7.431144079,7.399229685,7.401684638,7.369770243,7.362405383,7.340310802,7.355040523,7.318216221,7.3034865,7.256842385,7.23229285,7.210198269,7.190558642,7.163554154,7.129184806,7.084995644,7.040806482,6.994162366,6.974522739,6.841955253,6.787946277,6.817405718,6.817405718,6.785491323,6.895964228,6.864049834,6.827225532,6.736392254,6.381160491,6.57632929,6.516673921,6.485005022,6.495070331,6.596705403,6.49457934,6.459964496,6.418966774,6.450881169,6.428541092,6.392944267,6.367658247,6.354941588,6.335572005,6.322422611,6.298828825,6.273123629,6.240912341,6.23673544,6.23288152,
Eswatini,SWZ,Arable land (% of land area),AG.LND.ARBL.ZS,,7.209302326,7.790697674,7.5,7.674418605,8.139534884,8.662790698,8.895348837,8.895348837,8.662790698,8.662790698,8.662790698,9.76744186,9.76744186,9.011627907,9.709302326,9.360465116,8.662790698,10.93023256,10.69767442,10.63953488,7.790697674,7.73255814,7.73255814,9.825581395,8.953488372,8.953488372,9.534883721,10.29069767,11.1627907,10.46511628,10.63953488,10.40697674,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.1744186,10.1744186,10.1744186,10.1744186,10.1744186,10.1744186,10.1744186,10.1744186,10.1744186,10.1744186,10.1744186,10.1744186,
Sint Maarten (Dutch part),SXM,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Arable land (% of land area),AG.LND.ARBL.ZS,,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,1.956521739,0.293478261,0.304347826,0.326086957,0.326086957,0.326086957,0.326086957,0.326086957,0.326086957,0.326086957,0.326086957,
Syrian Arab Republic,SYR,Arable land (% of land area),AG.LND.ARBL.ZS,,33.4421591,33.73598868,34.28011753,34.87865927,34.50865165,31.95668734,31.97301121,30.34606595,30.6072478,30.7487213,30.72695614,31.07519861,30.19915116,30.91740124,27.88660355,28.62117749,27.65806943,28.01719447,28.45793884,28.45793884,28.70279682,28.77353357,27.65262814,27.77233649,27.41321145,27.27717924,27.09761672,26.18348025,26.10730221,26.58069431,26.13994994,25.93318098,25.96038742,26.18348025,26.1127435,25.78626619,25.96038742,25.62302753,25.57949722,24.71433235,25.22037218,24.99183807,25.19200392,25.91382034,25.46712426,25.43157436,25.78958832,25.58810717,25.4301895,25.52415183,25.3880085,25.4043457,25.3880085,25.3880085,25.3880085,25.3880085,25.3880085,25.3880085,25.3880085,25.3880085,
Turks and Caicos Islands,TCA,Arable land (% of land area),AG.LND.ARBL.ZS,,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,
Chad,TCD,Arable land (% of land area),AG.LND.ARBL.ZS,,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.307142857,2.315814544,2.380082592,2.457909784,2.457909784,2.496029225,2.49364676,2.491264295,2.489675985,2.48729352,2.48570521,2.483322745,2.48570521,2.525412961,2.525412961,2.543678526,2.559561626,2.599269377,2.638182973,2.654066074,2.676302414,2.692185515,2.716010165,2.700127065,2.858958069,2.858958069,2.858958069,2.858958069,3.097204574,2.938373571,3.017789072,3.017789072,3.097204574,3.097204574,3.097204574,3.097204574,3.176620076,3.33545108,3.414866582,3.692820839,3.970775095,4.129606099,4.129606099,4.129606099,4.129606099,4.129606099,4.129606099,4.129606099,
East Asia & Pacific (IDA & IBRD countries),TEA,Arable land (% of land area),AG.LND.ARBL.ZS,,9.930532475,9.932439876,9.933571311,9.944503672,9.938904586,9.924369565,9.901990268,9.881951499,9.857241775,9.849132949,9.775783531,9.80181221,9.797086571,9.888067192,9.822716745,9.862103377,9.915174598,9.937878792,9.945904331,9.953537148,10.01356863,10.34783056,10.71120883,11.13954596,11.64595709,11.73375443,11.80969751,11.86650328,11.93282404,11.99245211,11.92607573,11.78757404,11.67835987,11.5527058,11.48583039,11.4963998,11.49229931,11.49415858,11.56418263,11.58734599,11.63492573,11.63523565,11.77815615,11.94104003,11.84437372,11.79854618,11.8456927,11.93394176,12.04467059,12.01807953,11.98008721,11.99422666,11.99691441,11.99423303,12.06384395,12.14734125,12.21593056,12.21011711,12.18937199,12.18735425,
Europe & Central Asia (IDA & IBRD countries),TEC,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00617414,11.89715367,11.85205808,11.81091008,11.66087143,11.69236665,11.58675247,11.52023363,11.37530613,11.28602572,11.19441289,11.10130996,11.07191736,11.02714474,11.06149147,10.97843651,10.97029942,10.96900999,10.93494059,10.92471798,10.91558838,10.9260123,10.93966553,10.94442619,10.92744006,10.91617283,10.91719201,10.91146375,10.91235231,
Togo,TGO,Arable land (% of land area),AG.LND.ARBL.ZS,,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,34.93289208,35.85217871,35.85217871,35.85217871,35.85217871,35.85217871,36.77146534,36.77146534,36.77146534,37.13918,37.69075198,37.69075198,38.05846663,38.42618128,38.79389594,39.16161059,39.52932524,39.8970399,40.26475455,40.6324692,41.00018386,41.36789851,41.73561316,42.10332782,42.47104247,42.83875712,43.20647178,43.57418643,43.94190108,44.30961574,44.67733039,45.04504505,45.22890237,45.22890237,48.72219158,48.72219158,48.72219158,48.72219158,48.72219158,48.72219158,48.72219158,48.72219158,48.72219158,
Thailand,THA,Arable land (% of land area),AG.LND.ARBL.ZS,,20.35663254,20.74810625,21.13957995,21.53105365,21.92252735,22.31400106,22.70547476,23.09694846,23.48842217,24.07563272,24.33204799,25.73939596,27.20742234,28.62455715,29.16479086,29.68153614,30.87357357,31.52929202,31.9344673,32.325941,32.9914463,33.66478107,33.84877371,34.06016951,34.63172111,34.86073323,35.09561745,34.70022901,34.41249584,34.24220478,34.27352268,33.74111844,33.44164106,33.00123314,32.9601284,32.41989469,31.7915794,31.18479516,31.05756621,30.64064671,30.49188671,30.12194406,29.75200141,29.75200141,29.75200141,29.75200141,29.75200141,29.84986983,30.72089882,30.84812778,30.84812778,32.41402259,32.90336472,32.90336472,32.90336472,32.90336472,32.90336472,32.90336472,32.90336472,32.90336472,
Tajikistan,TJK,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.144612746,6.208916833,6.073163761,6.03029437,5.794512718,5.794512718,5.601600457,5.601600457,5.601600457,5.594455559,5.580165762,5.58731066,5.558731066,5.408688197,5.265790226,5.330094313,5.29436982,5.368676765,5.336524721,5.310088597,5.277222063,5.497284939,5.765711239,5.971611788,6.167591325,6.037178471,6.047986166,6.08257079,6.047986166,
Turkmenistan,TKM,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.164301066,3.37497074,3.596280297,3.702679122,3.702679122,3.702679122,3.702679122,3.894197008,4.128274424,4.341072075,4.341072075,4.341072075,4.341072075,4.341072075,4.341072075,4.341072075,4.234673249,4.234673249,4.128274424,4.128274424,4.128274424,4.128274424,4.128274424,4.128274424,4.128274424,4.128274424,4.128274424,4.128274424,4.128274424,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Arable land (% of land area),AG.LND.ARBL.ZS,,4.346914321,4.400769986,4.459539854,4.515501606,4.567401618,4.645677867,4.70540049,4.80358428,4.833621098,4.808147469,4.875943427,4.966705766,5.043589125,5.119935938,5.194611553,5.35647422,5.516397517,5.667395025,5.807044734,5.961830412,6.018033822,6.079708473,6.160388127,6.220312708,6.328963677,6.276638011,6.261611152,6.231880736,6.212781094,6.194879915,6.172114659,6.114749255,6.069724576,6.034668745,6.027913693,6.072727904,6.134166732,6.208840256,6.256055149,6.299811104,6.331519534,6.361771675,6.529778194,6.625250482,6.751112504,6.868414561,7.008699367,6.967100226,6.955644254,7.137640185,7.202422441,7.276713259,7.306983628,7.240669555,7.202969687,7.109044999,7.199936154,7.125230633,7.084573484,7.063584823,
